,State,County,State_abb,"Population Estimate, 2012","Population Estimate, 2016",%change_Pop_2012_2016,Percent_Change_Groc_Stor_12_16,"SNAP-authorized stores (% change), 2012-16","SNAP-authorized stores/1,000 pop (% change), 2012-16","Fast-food restaurants (% change), 2012-16",percentage_Change_FSerResta_2012 -2016,Fast Food Restaurant,Full Service Restaurant,WIC-authorized stores,SNAPS Autorized Stores,Grocery Stores,Super Centres,Convenient Stores,Specialized Food Stores,SNAPAuthStores(%),SNAP redemptions_SNAP-authorized stores(Dollars per Store),SNAP participants (% pop),Farmer Market(Count),Farmers' _markets_acceptin_g SNAP,Adult Diabetes Rate(%),Adult Obesity(%),No. of Recreation and Fitness Facilities,Population>65 Yrs(%),Poulation<18(%),Median House Hold Income,Poverty Rate(%),Persistent Poverty Counties,Child Poverty Rate(%),Population Loss Counties,PCH_REDEMP_SNAPS_12_16,PCH_SNAP_12_16
2909, Virginia,Warren ,VA,37996,39155,2.96,50.0,19.13,15.82,9.523809523999999,-3.03030303,23,32,3,36.33,6,1,22,1,,163727.92,9.73,1,1.0,10.6,29.2,4,12.72,24.17,58047.0,10.8,0,15.1,0.0,-39.35478385,-1.4358604030000002
2910, Virginia,Washington ,VA,55047,54214,-1.54,15.38,12.93,14.96,-5.714285714,24.13793103,33,36,7,54.58,15,2,33,1,,125586.52,9.73,2,1.0,13.1,30.0,2,17.75,19.6,45864.0,16.3,0,22.7,0.0,-50.10197626,-1.4358604030000002
2911, Virginia,Westmoreland ,VA,17518,17592,0.42,0.0,4.29,3.89,-20.0,0.0,4,18,3,20.25,5,0,12,4,,137478.99,9.73,2,1.0,13.5,30.7,1,20.88,20.01,47581.0,14.1,0,28.9,0.0,-18.54953098,-1.4358604030000002
2912, Virginia,Wise ,VA,40890,39228,-4.24,-16.67,-3.56,0.6,-13.33333333,5.263157895,26,20,8,58.75,10,0,30,1,,196764.24,9.73,4,2.0,12.1,30.8,1,14.15,20.76,36076.0,22.7,0,30.9,0.0,-22.40251841,-1.4358604030000002
2913, Virginia,Wythe ,VA,29300,29016,-0.98,20.0,29.19,30.24,-21.42857143,3.7037037039999996,22,28,6,39.83,6,1,23,2,,130302.26,9.73,2,1.0,12.1,31.3,2,17.83,20.9,42883.0,14.4,0,21.3,0.0,-40.0750643,-1.4358604030000002
2914, Virginia,York ,VA,65902,67976,3.05,-27.27,7.3,4.41,-7.407407407000001,15.2173913,50,53,8,47.75,8,2,21,3,,214696.09,9.73,1,0.0,9.5,26.1,12,12.12,26.39,83007.0,5.3,0,6.8,0.0,-33.10785958,-1.4358604030000002
2915, Virginia,Alexandria city,VA,147357,155810,5.43,22.58,6.47,-0.03,5.882352941000001,8.108108108,126,160,11,69.92,38,1,47,12,,193409.38,9.73,5,2.0,6.2,20.1,23,9.15,17.13,89177.0,9.1,0,14.5,0.0,-12.1053379,-1.4358604030000002
2916, Virginia,Bedford ,VA,17797,778654,97.71,50.0,12.08,,-20.0,44.44444444,12,13,1,13.92,3,1,10,1,,76010.04,9.73,1,1.0,,,0,21.49,20.54,,,0,,0.0,-40.66754304,-1.4358604030000002
2917, Virginia,Bristol city,VA,6766,16960,60.11,-33.33,13.42,18.12,0.0,25.0,31,30,5,35.92,4,0,27,1,,381609.72,9.73,0,0.0,10.5,27.3,2,18.96,20.78,38745.0,19.3,0,33.4,0.0,16.78891383,-1.4358604030000002
2918, Virginia,Buena Vista city,VA,44424,6452,-588.53,,63.33,69.79,-20.0,-40.0,4,3,1,8.17,1,0,4,0,,115504.9,9.73,1,0.0,9.7,25.9,1,16.06,21.41,38962.0,17.3,0,24.6,0.0,405.98163910000005,-1.4358604030000002
2919, Virginia,Charlottesville city,VA,228325,46912,-386.71,27.78,0.69,-5.65,4.7619047619999995,20.0,66,132,3,48.58,23,0,27,6,,128887.07,9.73,2,2.0,8.3,25.9,9,9.24,14.89,54876.0,20.7,0,22.6,0.0,-38.04653183,-1.4358604030000002
2920, Virginia,Chesapeake city,VA,17370,237940,92.7,3.7,9.38,5.0,-7.216494845,19.48051948,180,184,22,165.17,28,7,101,8,,223326.1,9.73,2,0.0,10.2,32.3,29,10.42,25.89,67296.0,9.7,0,13.9,0.0,-29.36857581,-1.4358604030000002
2921, Virginia,Colonial Heights city,VA,5746,17772,67.67,50.0,17.69,15.75,-5.405405405,17.85714286,35,33,3,27.17,3,2,12,2,,553027.17,9.73,0,0.0,11.6,26.8,3,19.63,22.33,45283.0,10.6,0,16.7,0.0,-26.41201241,-1.4358604030000002
2922, Virginia,Covington city,VA,42697,5518,-673.78,0.0,-2.27,2.21,-9.090909091,12.5,10,9,1,10.75,1,1,8,0,,261354.96,9.73,1,0.0,10.7,26.4,1,18.72,21.25,35374.0,18.3,0,28.6,1.0,-19.00578706,-1.4358604030000002
2923, Virginia,Danville city,VA,5791,41898,86.18,-6.25,6.39,9.18,0.0,-14.81481482,55,46,8,88.83,15,2,44,2,,298004.93,9.73,1,1.0,15.3,34.1,9,19.08,21.51,32369.0,23.5,0,39.4,0.0,-16.17390452,-1.4358604030000002
2924, Virginia,Emporia city,VA,23141,5305,-336.21,-40.0,0.0,8.2,0.0,18.18181818,10,13,3,20.42,3,1,15,0,,300405.96,9.73,1,0.0,13.4,29.7,1,16.91,25.76,33904.0,22.5,0,38.3,0.0,-9.653551432999999,-1.4358604030000002
2925, Virginia,Fairfax city,VA,13104,24164,45.77,-11.76,7.74,4.61,28.35820896,14.86486487,86,85,4,29.0,15,1,16,5,,77921.44,9.73,0,0.0,7.5,21.8,14,13.68,20.35,99671.0,7.3,0,7.8,0.0,-28.69201941,-1.4358604030000002
2926, Virginia,Falls Church city,VA,8441,14014,39.77,0.0,1.67,-4.03,-10.81081081,10.41666667,33,53,1,15.25,9,0,9,3,,219441.23,9.73,1,0.0,10.2,27.5,5,10.48,24.71,122092.0,3.4,0,3.3,0.0,5.983487254,-1.4358604030000002
2927, Virginia,Franklin city,VA,27065,8306,-225.85,-33.33,26.32,29.69,-15.38461539,44.44444444,11,13,3,16.0,2,1,11,1,,386517.66,9.73,1,0.0,14.9,34.4,0,17.25,23.84,36004.0,19.4,0,35.2,0.0,-37.05889791,-1.4358604030000002
2928, Virginia,Fredericksburg city,VA,6845,28297,75.81,-41.67,17.03,12.94,5.128205128,7.894736842,41,82,3,30.92,7,1,19,3,,224489.8,9.73,1,1.0,8.9,28.8,5,9.94,19.68,50710.0,15.9,0,22.8,0.0,-35.44935882,-1.4358604030000002
2929, Virginia,Galax city,VA,137104,6775,-1923.68,0.0,17.03,19.33,33.33333333,-17.64705882,16,14,4,17.75,4,1,8,0,,406846.26,9.73,3,0.0,10.8,26.0,0,20.21,21.93,32829.0,24.2,0,36.5,0.0,-32.03123569,-1.4358604030000002
2930, Virginia,Hampton city,VA,51095,135410,62.27,11.11,4.19,5.28,11.0,25.0,111,95,15,136.92,20,2,76,8,,261083.99,9.73,2,0.0,12.4,34.8,17,12.26,22.76,50191.0,15.2,0,23.5,0.0,-29.80900555,-1.4358604030000002
2931, Virginia,Harrisonburg city,VA,22294,53078,58.0,6.25,14.24,9.72,8.163265306,22.05882353,53,83,8,54.17,17,2,33,5,,178335.03,9.73,2,1.0,6.7,24.8,5,8.25,15.02,39967.0,30.9,0,23.7,0.0,-32.26411737,-1.4358604030000002
2932, Virginia,Hopewell city,VA,6933,22735,69.51,0.0,-4.76,-6.38,-17.39130435,-41.66666667,19,14,3,30.0,7,0,13,1,,228730.67,9.73,0,0.0,13.6,31.8,3,14.87,25.11,37193.0,20.6,0,33.7,0.0,-0.994245459,-1.4358604030000002
2933, Virginia,Lexington city,VA,77447,7045,-999.32,-40.0,25.0,24.17,-9.090909091,-7.142857143,10,13,1,5.0,3,0,2,0,,151699.19,9.73,1,1.0,8.1,26.0,1,15.29,10.14,44392.0,22.9,0,13.4,0.0,-15.64716589,-1.4358604030000002
2934, Virginia,Lynchburg city,VA,40324,80212,49.73,6.67,10.87,6.59,6.578947368,1.298701299,81,78,13,82.42,16,3,47,3,,249082.75,9.73,1,1.0,11.3,27.1,14,13.97,19.55,39939.0,23.1,0,28.4,0.0,-26.28629866,-1.4358604030000002
2935, Virginia,Manassas city,VA,15477,41483,62.69,12.5,-7.01,-8.98,6.382978723,2.272727273,50,45,6,34.25,18,1,19,2,,112936.61,9.73,2,2.0,8.2,28.7,7,6.89,28.42,72562.0,9.6,0,15.4,0.0,-19.12154159,-1.4358604030000002
2936, Virginia,Manassas Park city,VA,13632,15915,14.34,-50.0,-29.79,-30.3,20.0,33.33333333,6,8,0,5.5,1,0,7,2,,19008.67,9.73,0,0.0,7.9,28.3,3,5.65,28.44,75429.0,7.7,0,12.7,0.0,3.126368598,-1.4358604030000002
2937, Virginia,Martinsville city,VA,180247,13445,-1240.62,0.0,-18.32,-16.57,4.545454545,41.66666667,23,17,5,17.83,4,1,12,0,,279157.59,9.73,1,1.0,12.8,33.5,2,19.17,21.38,32541.0,23.7,0,37.1,0.0,-11.84399615,-1.4358604030000002
2938, Virginia,Newport News city,VA,245962,181825,-35.27,-5.88,7.7,7.05,12.5,16.27906977,153,150,17,171.42,32,3,97,8,,237602.08,9.73,4,0.0,12.7,32.3,29,10.63,24.3,48127.0,16.8,0,25.7,0.0,-10.3567787,-1.4358604030000002
2939, Virginia,Norfolk city,VA,4048,245115,98.35,2.38,6.81,7.1,11.21495327,10.0,238,220,23,209.08,43,4,117,16,,287034.48,9.73,1,1.0,9.2,30.1,14,9.39,20.84,45094.0,21.5,0,29.6,0.0,-24.83937935,-1.4358604030000002
2940, Virginia,Norton city,VA,31850,3864,-724.28,0.0,-10.4,-5.67,0.0,-11.11111111,12,8,2,9.33,2,1,4,1,,466499.06,9.73,1,1.0,9.6,26.2,0,14.65,21.83,31287.0,23.7,0,37.5,0.0,146.61203799999998,-1.4358604030000002
2941, Virginia,Petersburg city,VA,12122,31882,61.98,7.69,-1.4,-1.12,25.92592593,4.166666667,34,25,8,58.58,14,1,33,1,,217290.45,9.73,1,1.0,15.6,41.4,4,14.97,20.69,31645.0,28.4,0,43.0,0.0,-15.02798522,-1.4358604030000002
2942, Virginia,Poquoson city,VA,96567,12017,-703.59,-33.33,1.89,2.57,11.11111111,9.090909091,10,12,1,9.0,2,0,4,3,,63498.16,9.73,0,0.0,11.5,24.7,1,15.56,24.44,86135.0,5.4,0,6.6,0.0,-12.68539347,-1.4358604030000002
2943, Virginia,Portsmouth city,VA,16650,95252,82.52,-14.29,-0.49,0.78,8.219178082,7.142857143,79,60,13,101.58,12,1,48,6,,276023.01,9.73,1,0.0,14.0,37.2,5,13.21,23.73,46308.0,18.6,0,30.5,0.0,-12.57537476,-1.4358604030000002
2944, Virginia,Radford city,VA,210826,17483,-1105.89,0.0,-2.22,-6.69,-9.090909091,-14.28571429,10,12,2,11.0,2,0,8,1,,119228.76,9.73,1,0.0,6.9,29.6,3,8.42,13.07,35259.0,32.8,0,21.5,0.0,-14.41987369,-1.4358604030000002
2945, Virginia,Richmond city,VA,98143,223170,56.02,0.0,-4.13,-9.65,0.0,30.22222222,177,293,24,238.17,60,1,145,18,,166242.22,9.73,11,6.0,10.3,30.0,22,11.08,18.61,40161.0,24.4,0,36.3,0.0,-27.36872359,-1.4358604030000002
2946, Virginia,Roanoke city,VA,25007,99660,74.91,-10.71,-1.36,-3.53,-6.382978723,4.918032787,88,128,11,132.92,25,5,54,4,,197837.42,9.73,2,2.0,11.9,31.9,11,14.26,21.77,39587.0,21.3,0,32.9,0.0,-12.75490854,-1.4358604030000002
2947, Virginia,Salem city,VA,23871,25549,6.57,-14.29,6.69,4.27,-11.76470588,39.13043478,30,32,6,30.58,6,1,18,1,,187815.18,9.73,1,1.0,9.3,25.2,3,17.1,19.89,47600.0,10.2,0,13.8,0.0,-32.06550744,-1.4358604030000002
2948, Virginia,Staunton city,VA,85231,24363,-249.84,75.0,14.51,12.43,9.090909091,-27.02702703,24,27,5,30.92,7,1,21,1,,170314.5,9.73,1,1.0,10.2,27.1,5,19.75,19.43,43401.0,15.2,0,23.0,0.0,-40.61638089,-1.4358604030000002
2949, Virginia,Suffolk city,VA,445487,89273,-399.02,7.69,21.22,15.66,9.259259259,11.62790698,59,48,10,71.42,14,2,40,4,,268337.8,9.73,2,0.0,10.9,31.9,5,11.5,26.17,61171.0,13.1,0,18.0,0.0,-33.12995406,-1.4358604030000002
2950, Virginia,Virginia Beach city,VA,20990,452602,95.36,4.11,11.9,10.52,4.726368159,10.2173913,421,507,46,301.67,76,6,172,31,,174798.93,9.73,5,1.0,8.0,27.9,60,10.6,24.03,67032.0,8.2,0,12.4,0.0,-25.81772808,-1.4358604030000002
2951, Virginia,Waynesboro city,VA,14754,21887,32.59,-12.5,22.49,18.13,35.0,7.692307692000001,27,28,5,33.58,7,1,16,1,,235385.8,9.73,1,0.0,9.5,29.7,5,16.98,23.31,43500.0,16.0,0,26.2,0.0,-40.93631638,-1.4358604030000002
2952, Virginia,Williamsburg city,VA,27084,15214,-78.02,33.33,24.09,23.7,120.0,5.555555556,33,57,1,14.17,4,0,11,3,,70829.69,9.73,1,1.0,8.9,26.0,2,13.36,9.98,47971.0,22.0,0,25.1,0.0,10.02250228,-1.4358604030000002
2953, Virginia,Winchester city,VA,18925,27516,31.22,-18.18,-3.87,-6.09,-6.12244898,23.52941177,46,63,5,33.08,9,1,17,3,,256393.81,9.73,1,0.0,8.9,26.7,5,14.03,22.22,47679.0,17.8,0,25.6,0.0,-17.20740329,-1.4358604030000002
2954, Washington,Adams ,WA,21881,19238,-13.74,0.0,36.11,34.46,30.0,-25.0,13,9,6,16.33,6,1,11,1,,309750.16,13.77,1,0.0,11.0,34.4,1,10.23,34.77,48127.0,16.5,0,21.5,0.0,-38.35559341,-2.4113317519999997
2955, Washington,Asotin ,WA,182486,22306,-718.1,0.0,9.04,6.99,11.11111111,0.0,10,15,4,15.08,5,3,4,1,,453076.39,13.77,0,0.0,12.9,33.4,1,19.29,21.75,46573.0,15.7,0,24.4,0.0,-34.92027352,-2.4113317519999997
2956, Washington,Benton ,WA,73654,193686,61.97,58.82,12.75,6.18,-0.8771929820000001,19.81132076,113,127,16,120.83,27,5,60,12,,443169.05,13.77,5,2.0,9.5,31.5,28,11.75,27.21,62698.0,14.2,0,19.7,0.0,-12.28248431,-2.4113317519999997
2957, Washington,Chelan ,WA,71824,76338,5.91,15.0,11.7,7.82,-7.01754386,12.5,53,90,13,58.08,23,2,29,10,,241665.34,13.77,4,1.0,9.4,26.7,14,15.42,24.93,53604.0,12.7,0,18.3,0.0,-31.58302329,-2.4113317519999997
2958, Washington,Clallam ,WA,437041,74570,-486.08,6.67,17.08,12.83,-13.33333333,2.4096385540000003,39,85,10,58.83,16,3,28,6,,313783.23,13.77,2,1.0,11.4,26.3,10,24.07,18.19,46708.0,15.6,0,24.2,0.0,-17.98084583,-2.4113317519999997
2959, Washington,Clark ,WA,3994,467018,99.14,13.46,-0.03,-6.18,0.0,4.838709677,243,260,33,261.0,59,14,136,34,,342057.01,13.77,6,4.0,9.6,29.9,38,11.45,26.47,64282.0,10.6,0,14.5,0.0,-22.13755384,-2.4113317519999997
2960, Washington,Columbia ,WA,101840,3938,-2486.08,0.0,-5.56,-4.19,100.0,50.0,2,6,1,5.67,2,0,5,0,,81475.19,13.77,0,0.0,11.9,30.0,0,22.98,20.18,40209.0,15.2,0,25.2,0.0,-2.177210565,-2.4113317519999997
2961, Washington,Cowlitz ,WA,39308,105160,62.62,-7.69,-4.41,-7.29,3.389830508,-7.246376812,61,64,12,86.67,12,4,59,6,,458663.04,13.77,3,0.0,11.8,32.1,9,15.43,24.14,50502.0,15.7,0,22.8,0.0,-8.816133902999999,-2.4113317519999997
2962, Washington,Douglas ,WA,7707,41327,81.35,33.33,28.74,22.58,0.0,33.33333333,15,20,7,28.0,12,4,3,6,,306537.68,13.77,0,0.0,8.6,28.7,2,14.16,27.25,51400.0,13.5,0,21.0,0.0,-38.06491202,-2.4113317519999997
2963, Washington,Ferry ,WA,85772,7614,-1026.5,0.0,-15.44,-14.43,100.0,0.0,2,5,4,9.58,4,0,7,0,,108739.94,13.77,0,0.0,10.7,28.1,0,18.91,19.84,40747.0,20.4,0,30.5,0.0,-5.51675245,-2.4113317519999997
2964, Washington,Franklin ,WA,2225,90160,97.53,12.5,11.32,5.99,0.0,16.66666667,43,35,13,65.58,18,1,36,7,,298372.07,13.77,1,0.0,7.1,30.1,4,7.29,34.18,58246.0,15.6,0,21.3,0.0,-27.82008667,-2.4113317519999997
2965, Washington,Garfield ,WA,91486,2247,-3971.47,0.0,4.17,3.29,0.0,0.0,0,2,1,2.08,1,0,1,0,,85191.76,13.77,0,0.0,14.4,33.1,0,22.33,20.04,47087.0,15.2,0,22.4,0.0,,-2.4113317519999997
2966, Washington,Grant ,WA,71746,93546,23.3,13.64,18.26,15.96,14.0,4.255319149,57,49,20,87.42,25,2,42,5,,281846.33,13.77,1,0.0,9.0,34.3,6,11.82,30.55,50573.0,16.1,0,20.6,0.0,-27.80687935,-2.4113317519999997
2967, Washington,Grays Harbor ,WA,79274,71628,-10.67,-6.06,-0.93,-0.85,-2.3809523809999997,-16.90140845,41,59,14,88.33,31,1,40,10,,258135.86,13.77,1,1.0,11.6,36.9,6,16.28,21.6,44345.0,16.0,0,24.9,0.0,-6.0992101970000006,-2.4113317519999997
2968, Washington,Island ,WA,29822,82636,63.91,-23.53,9.52,4.94,-18.91891892,-4.7619047619999995,30,60,10,32.58,13,0,18,4,,237236.26,13.77,7,2.0,9.4,27.4,10,18.39,20.76,60567.0,8.4,0,12.7,0.0,-21.24358654,-2.4113317519999997
2969, Washington,Jefferson ,WA,2008763,31139,-6350.96,12.5,8.85,4.36,-14.28571429,-9.756097561,18,37,5,20.5,9,0,9,3,,212143.52,13.77,3,0.0,11.2,24.5,5,26.25,14.88,53421.0,11.9,0,23.3,0.0,-22.81053335,-2.4113317519999997
2970, Washington,King ,WA,254729,2149970,88.15,5.64,-0.65,-7.24,2.502979738,10.04304161,1720,2301,195,1202.75,506,32,557,196,,240508.97,13.77,43,32.0,6.8,22.2,349,10.91,21.41,81816.0,9.8,0,10.6,0.0,-21.02747311,-2.4113317519999997
2971, Washington,Kitsap ,WA,41630,264811,84.28,11.11,-1.14,-4.8,1.27388535,3.448275862,159,180,28,145.0,50,5,73,26,,302981.71,13.77,9,8.0,8.7,29.6,24,13.26,22.5,65814.0,9.9,0,11.8,0.0,-15.04664997,-2.4113317519999997
2972, Washington,Kittitas ,WA,20636,44866,54.01,-15.38,34.98,25.37,4.347826087,-8.163265306,48,45,4,29.58,11,2,20,6,,224702.61,13.77,2,0.0,7.9,28.9,6,12.74,18.29,47378.0,20.0,0,16.3,0.0,-37.35438729,-2.4113317519999997
2973, Washington,Klickitat ,WA,75559,21301,-254.72,80.0,17.01,13.7,80.0,28.57142857,9,18,4,18.92,9,0,12,0,,132339.81,13.77,2,2.0,10.3,27.5,1,17.84,22.06,50043.0,17.2,0,23.6,0.0,-22.77028237,-2.4113317519999997
2974, Washington,Lewis ,WA,10445,77066,86.45,-3.45,-2.46,-4.29,-7.692307692000001,-3.389830508,48,57,13,85.75,28,1,33,7,,267299.96,13.77,3,2.0,9.5,32.8,4,17.33,23.14,47619.0,15.3,0,22.0,0.0,-23.55294278,-2.4113317519999997
2975, Washington,Lincoln ,WA,60795,10350,-487.39,25.0,0.83,1.67,50.0,-28.57142857,9,5,5,10.17,5,0,6,1,,86897.94,13.77,1,0.0,10.4,31.2,0,20.79,22.67,49774.0,14.0,0,18.6,0.0,0.284223189,-2.4113317519999997
2976, Washington,Mason ,WA,41242,62198,33.69,85.71,7.37,5.02,-11.11111111,-5.405405405,24,35,7,49.75,13,2,24,3,,319718.51,13.77,2,1.0,11.1,30.5,5,18.31,20.39,54175.0,16.9,0,27.0,0.0,-14.45277826,-2.4113317519999997
2977, Washington,Okanogan ,WA,20560,41554,50.52,38.46,24.28,23.44,5.555555556,-5.405405405,19,35,13,46.5,18,1,25,4,,271052.34,13.77,4,2.0,10.5,28.0,6,17.19,23.51,41844.0,20.5,0,28.2,0.0,-31.33854134,-2.4113317519999997
2978, Washington,Pacific ,WA,12993,21249,38.85,-30.77,6.25,2.88,-33.33333333,22.22222222,12,33,5,25.5,9,0,8,6,,145195.77,13.77,3,0.0,12.6,31.6,1,24.78,17.92,41088.0,18.8,0,25.8,0.0,-15.33377637,-2.4113317519999997
2979, Washington,Pend Oreille ,WA,811674,13123,-6085.13,-16.67,-10.43,-11.41,25.0,-7.142857143,5,13,3,12.17,5,0,6,0,,202014.45,13.77,1,0.0,13.9,28.8,1,19.11,21.6,41526.0,19.6,0,31.0,0.0,-12.51674608,-2.4113317519999997
2980, Washington,Pierce ,WA,15810,861312,98.16,10.88,1.28,-4.56,5.893909627,-1.171875,539,506,72,508.75,163,19,225,55,,373332.29,13.77,21,9.0,9.4,30.0,68,11.04,24.91,60168.0,12.4,0,16.7,0.0,-14.31084173,-2.4113317519999997
2981, Washington,San Juan ,WA,117987,16339,-622.12,0.0,27.17,23.17,-11.76470588,-10.25641026,15,35,4,9.75,13,0,6,1,,124682.23,13.77,3,2.0,10.2,20.7,6,23.19,15.81,59859.0,11.5,0,18.5,0.0,-41.77441929,-2.4113317519999997
2982, Washington,Skagit ,WA,11164,123681,90.97,-14.29,-2.6,-6.9,-3.75,0.0,77,115,12,100.0,24,3,51,17,,272745.43,13.77,5,4.0,9.1,26.4,13,16.15,23.73,56891.0,14.9,0,20.4,0.0,-17.59271703,-2.4113317519999997
2983, Washington,Skamania ,WA,732378,11510,-6262.97,100.0,5.26,2.31,100.0,0.0,4,9,2,8.33,2,0,8,0,,113544.9,13.77,1,1.0,9.1,28.1,0,14.42,22.21,53733.0,14.5,0,20.5,0.0,-20.81589196,-2.4113317519999997
2984, Washington,Snohomish ,WA,475881,787620,39.58,8.0,-4.05,-10.7,1.717557252,7.186858316,533,522,71,446.75,162,14,203,51,,260092.12,13.77,11,7.0,9.9,29.4,73,10.31,24.42,76053.0,9.3,0,11.5,0.0,-18.49062025,-2.4113317519999997
2985, Washington,Spokane ,WA,43566,499072,91.27,-2.5,0.33,-4.36,1.18694362,2.893890675,341,320,52,327.67,78,11,154,36,,403580.86,13.77,11,6.0,9.3,29.2,55,12.94,23.24,48676.0,15.5,0,19.6,0.0,-12.59583509,-2.4113317519999997
2986, Washington,Stevens ,WA,258803,44439,-482.38,22.22,-9.07,-10.92,4.0,7.692307692000001,26,28,10,35.92,11,1,18,0,,268106.05,13.77,4,2.0,10.6,30.6,3,17.27,24.11,42845.0,19.7,0,27.2,0.0,-2.816904009,-2.4113317519999997
2987, Washington,Thurston ,WA,3986,275222,98.55,30.23,1.9,-4.36,-5.649717514,0.0,167,171,23,174.67,56,7,72,24,,331929.56,13.77,7,4.0,8.8,28.1,24,12.99,23.04,62299.0,12.2,0,15.0,0.0,-12.33203626,-2.4113317519999997
2988, Washington,Wahkiakum ,WA,59402,4139,-1335.18,0.0,-24.59,-27.25,0.0,50.0,2,3,1,3.83,1,0,2,0,,69946.95,13.77,1,0.0,12.8,31.4,0,25.52,18.45,50402.0,12.6,0,25.0,0.0,24.52595975,-2.4113317519999997
2989, Washington,Walla Walla ,WA,205008,60340,-239.75,15.38,12.56,10.81,-14.70588235,10.0,29,44,9,40.33,15,3,16,4,,321728.09,13.77,1,1.0,10.4,28.0,6,14.93,22.52,50120.0,16.5,0,20.9,0.0,-28.25355656,-2.4113317519999997
2990, Washington,Whatcom ,WA,46662,216800,78.48,37.5,5.54,-0.07,2.4793388430000003,0.0,124,196,26,150.75,44,3,95,22,,236023.85,13.77,3,1.0,7.9,23.1,30,13.24,20.98,55073.0,14.4,0,14.5,0.0,-26.00299576,-2.4113317519999997
2991, Washington,Whitman ,WA,246568,48851,-404.73,-20.0,5.26,0.43,36.66666667,11.11111111,41,30,10,16.67,8,1,15,3,,192060.62,13.77,1,0.0,6.6,22.9,2,9.51,15.05,43817.0,20.8,0,14.4,0.0,-17.82782361,-2.4113317519999997
2992, Washington,Yakima ,WA,16866,249636,93.24,17.86,3.5,2.4,-9.271523178999999,4.0983606560000005,137,127,36,226.42,66,8,90,17,,402344.82,13.77,3,1.0,10.2,29.6,18,11.56,30.44,46891.0,19.1,0,27.4,0.0,-16.92251806,-2.4113317519999997
2993, West Virginia,Barbour ,WV,106987,16831,-535.65,-40.0,14.74,12.44,40.0,-11.11111111,7,8,2,14.92,3,0,7,1,,178672.46,19.42,2,1.0,15.3,37.6,1,16.64,21.71,37330.0,20.1,0,28.2,0.0,-19.55778478,1.034403063
2994, West Virginia,Berkeley ,WV,24374,113525,78.53,0.0,9.23,3.05,24.52830189,2.083333333,66,49,10,74.92,11,2,44,4,,327686.94,19.42,1,0.0,10.5,34.3,9,11.38,25.17,54217.0,12.5,0,18.5,0.0,-9.85812287,1.034403063
2995, West Virginia,Boone ,WV,14491,22816,36.49,0.0,0.59,7.92,-12.5,-22.22222222,7,7,8,28.33,7,0,16,0,,261080.64,19.42,0,0.0,15.0,35.4,0,14.17,22.84,37971.0,23.4,0,30.6,1.0,8.011179035,1.034403063
2996, West Virginia,Braxton ,WV,23802,14471,-64.48,-25.0,-7.25,-7.27,0.0,-29.41176471,8,12,4,25.58,3,0,9,0,,209611.45,19.42,2,0.0,15.9,32.5,1,17.53,20.72,35892.0,23.7,1,33.3,0.0,31.877137100000006,1.034403063
2997, West Virginia,Brooke ,WV,96907,22977,-321.76,-20.0,18.45,22.97,-15.78947368,14.28571429,16,16,4,23.0,4,1,14,1,,314643.9,19.42,3,2.0,16.1,39.0,0,19.12,19.02,45272.0,14.9,0,20.3,1.0,19.43085189,1.034403063
2998, West Virginia,Cabell ,WV,7595,95987,92.09,-21.05,1.26,2.31,10.0,-10.0,110,72,15,106.83,15,2,51,9,,269671.67,19.42,2,1.0,13.5,30.5,9,15.95,19.63,39044.0,20.2,0,26.5,1.0,-11.92122827,1.034403063
2999, West Virginia,Calhoun ,WV,9263,7336,-26.27,0.0,0.0,3.69,0.0,0.0,1,4,2,12.33,1,0,4,0,,75659.14,19.42,2,1.0,14.0,32.7,0,18.16,19.85,36403.0,20.0,1,30.0,0.0,-13.69533695,1.034403063
3000, West Virginia,Clay ,WV,8213,8859,7.29,0.0,-22.28,-18.44,0.0,-33.33333333,1,2,6,12.5,1,0,5,0,,197626.16,19.42,1,0.0,14.6,32.6,0,15.68,23.64,30369.0,27.7,1,37.4,0.0,76.01554824,1.034403063
3001, West Virginia,Doddridge ,WV,45939,8413,-446.05,0.0,1.79,-1.06,0.0,200.0,0,3,1,4.75,1,0,5,0,,174081.4,19.42,1,0.0,13.0,35.7,1,16.2,20.43,41115.0,18.1,0,25.8,0.0,17.43814209,1.034403063
3002, West Virginia,Fayette ,WV,8774,44323,80.2,-35.71,-9.86,-6.72,-24.0,-20.58823529,19,27,11,64.75,9,1,28,1,,191509.89,19.42,2,2.0,14.0,35.6,3,16.95,20.54,36235.0,19.9,0,28.9,1.0,7.411540175,1.034403063
3003, West Virginia,Gilmer ,WV,11856,8249,-43.73,-50.0,0.66,6.55,0.0,25.0,2,5,3,12.75,1,0,6,0,,76738.6,19.42,1,0.0,11.8,39.0,1,13.72,14.46,36392.0,25.8,1,26.3,0.0,227.4641246,1.034403063
3004, West Virginia,Grant ,WV,35880,11732,-205.83,100.0,-22.44,-21.88,50.0,120.0,6,11,2,10.08,4,0,8,0,,135303.96,19.42,1,0.0,15.7,38.9,0,18.34,21.42,38370.0,15.9,0,24.4,0.0,17.65581422,1.034403063
