,FIPS,State,County,PCH_REDEMP_SNAPS_12_16,PCH_SNAP_12_16
2951,51820,VA,Waynesboro,-40.93631638,-1.4358604030000002
2952,51830,VA,Williamsburg,10.02250228,-1.4358604030000002
2953,51840,VA,Winchester,-17.20740329,-1.4358604030000002
2954,53001,WA,Adams,-38.35559341,-2.4113317519999997
2955,53003,WA,Asotin,-34.92027352,-2.4113317519999997
2956,53005,WA,Benton,-12.28248431,-2.4113317519999997
2957,53007,WA,Chelan,-31.58302329,-2.4113317519999997
2958,53009,WA,Clallam,-17.98084583,-2.4113317519999997
2959,53011,WA,Clark,-22.13755384,-2.4113317519999997
2960,53013,WA,Columbia,-2.177210565,-2.4113317519999997
2961,53015,WA,Cowlitz,-8.816133902999999,-2.4113317519999997
2962,53017,WA,Douglas,-38.06491202,-2.4113317519999997
2963,53019,WA,Ferry,-5.51675245,-2.4113317519999997
2964,53021,WA,Franklin,-27.82008667,-2.4113317519999997
2965,53023,WA,Garfield,,-2.4113317519999997
2966,53025,WA,Grant,-27.80687935,-2.4113317519999997
2967,53027,WA,Grays Harbor,-6.0992101970000006,-2.4113317519999997
2968,53029,WA,Island,-21.24358654,-2.4113317519999997
2969,53031,WA,Jefferson,-22.81053335,-2.4113317519999997
2970,53033,WA,King,-21.02747311,-2.4113317519999997
2971,53035,WA,Kitsap,-15.04664997,-2.4113317519999997
2972,53037,WA,Kittitas,-37.35438729,-2.4113317519999997
2973,53039,WA,Klickitat,-22.77028237,-2.4113317519999997
2974,53041,WA,Lewis,-23.55294278,-2.4113317519999997
2975,53043,WA,Lincoln,0.284223189,-2.4113317519999997
2976,53045,WA,Mason,-14.45277826,-2.4113317519999997
2977,53047,WA,Okanogan,-31.33854134,-2.4113317519999997
2978,53049,WA,Pacific,-15.33377637,-2.4113317519999997
2979,53051,WA,Pend Oreille,-12.51674608,-2.4113317519999997
2980,53053,WA,Pierce,-14.31084173,-2.4113317519999997
2981,53055,WA,San Juan,-41.77441929,-2.4113317519999997
2982,53057,WA,Skagit,-17.59271703,-2.4113317519999997
2983,53059,WA,Skamania,-20.81589196,-2.4113317519999997
2984,53061,WA,Snohomish,-18.49062025,-2.4113317519999997
2985,53063,WA,Spokane,-12.59583509,-2.4113317519999997
2986,53065,WA,Stevens,-2.816904009,-2.4113317519999997
2987,53067,WA,Thurston,-12.33203626,-2.4113317519999997
2988,53069,WA,Wahkiakum,24.52595975,-2.4113317519999997
2989,53071,WA,Walla Walla,-28.25355656,-2.4113317519999997
2990,53073,WA,Whatcom,-26.00299576,-2.4113317519999997
2991,53075,WA,Whitman,-17.82782361,-2.4113317519999997
2992,53077,WA,Yakima,-16.92251806,-2.4113317519999997
2993,54001,WV,Barbour,-19.55778478,1.034403063
2994,54003,WV,Berkeley,-9.85812287,1.034403063
2995,54005,WV,Boone,8.011179035,1.034403063
2996,54007,WV,Braxton,31.877137100000006,1.034403063
2997,54009,WV,Brooke,19.43085189,1.034403063
2998,54011,WV,Cabell,-11.92122827,1.034403063
2999,54013,WV,Calhoun,-13.69533695,1.034403063
3000,54015,WV,Clay,76.01554824,1.034403063
3001,54017,WV,Doddridge,17.43814209,1.034403063
3002,54019,WV,Fayette,7.411540175,1.034403063
3003,54021,WV,Gilmer,227.4641246,1.034403063
3004,54023,WV,Grant,17.65581422,1.034403063
3005,54025,WV,Greenbrier,11.66043124,1.034403063
3006,54027,WV,Hampshire,-20.4300562,1.034403063
3007,54029,WV,Hancock,-26.85326853,1.034403063
3008,54031,WV,Hardy,-32.7665941,1.034403063
3009,54033,WV,Harrison,-9.092090353,1.034403063
3010,54035,WV,Jackson,-18.34982438,1.034403063
3011,54037,WV,Jefferson,-21.20142887,1.034403063
3012,54039,WV,Kanawha,-1.2470417740000002,1.034403063
3013,54041,WV,Lewis,-4.551568898,1.034403063
3014,54043,WV,Lincoln,3.956372594,1.034403063
3015,54045,WV,Logan,20.89302883,1.034403063
3016,54047,WV,McDowell,-2.111511159,1.034403063
3017,54049,WV,Marion,5.014172992,1.034403063
3018,54051,WV,Marshall,-29.81657336,1.034403063
3019,54053,WV,Mason,-8.230835089,1.034403063
3020,54055,WV,Mercer,1.457681765,1.034403063
3021,54057,WV,Mineral,-7.486328100000001,1.034403063
3022,54059,WV,Mingo,-42.89739103,1.034403063
3023,54061,WV,Monongalia,-6.765641682,1.034403063
3024,54063,WV,Monroe,-24.18146175,1.034403063
3025,54065,WV,Morgan,-10.7106742,1.034403063
3026,54067,WV,Nicholas,-14.44486831,1.034403063
3027,54069,WV,Ohio,-1.7690466619999998,1.034403063
3028,54071,WV,Pendleton,40.66110048,1.034403063
3029,54073,WV,Pleasants,-13.79671878,1.034403063
3030,54075,WV,Pocahontas,1.105440233,1.034403063
3031,54077,WV,Preston,2.648088166,1.034403063
3032,54079,WV,Putnam,14.26698817,1.034403063
3033,54081,WV,Raleigh,6.438503081,1.034403063
3034,54083,WV,Randolph,-0.247552918,1.034403063
3035,54085,WV,Ritchie,37.54751689,1.034403063
3036,54087,WV,Roane,-16.32439533,1.034403063
3037,54089,WV,Summers,5.129264058,1.034403063
3038,54091,WV,Taylor,-12.63280918,1.034403063
3039,54093,WV,Tucker,-29.00353627,1.034403063
3040,54095,WV,Tyler,-7.801387579,1.034403063
3041,54097,WV,Upshur,-2.244782182,1.034403063
3042,54099,WV,Wayne,0.265026056,1.034403063
3043,54101,WV,Webster,-0.248731929,1.034403063
3044,54103,WV,Wetzel,4.545753975,1.034403063
3045,54105,WV,Wirt,14.76641469,1.034403063
3046,54107,WV,Wood,-6.365162096000001,1.034403063
3047,54109,WV,Wyoming,12.83872179,1.034403063
3048,55001,WI,Adams,-40.90489453,-2.156632987
3049,55003,WI,Ashland,-33.93853176,-2.156632987
3050,55005,WI,Barron,-35.32195046,-2.156632987
3051,55007,WI,Bayfield,-36.47796021,-2.156632987
3052,55009,WI,Brown,-33.1667299,-2.156632987
3053,55011,WI,Buffalo,-16.90327876,-2.156632987
3054,55013,WI,Burnett,-15.18640425,-2.156632987
3055,55015,WI,Calumet,-20.45235499,-2.156632987
3056,55017,WI,Chippewa,-35.08537993,-2.156632987
3057,55019,WI,Clark,-45.94381483,-2.156632987
3058,55021,WI,Columbia,-31.82921029,-2.156632987
3059,55023,WI,Crawford,-33.68490731,-2.156632987
3060,55025,WI,Dane,-31.20731295,-2.156632987
3061,55027,WI,Dodge,-34.89724113,-2.156632987
3062,55029,WI,Door,-29.99723777,-2.156632987
3063,55031,WI,Douglas,-34.32224315,-2.156632987
3064,55033,WI,Dunn,-37.60362374,-2.156632987
3065,55035,WI,Eau Claire,-34.64556598,-2.156632987
3066,55037,WI,Florence,,-2.156632987
3067,55039,WI,Fond du Lac,-37.09154628,-2.156632987
3068,55041,WI,Forest,-30.18597477,-2.156632987
3069,55043,WI,Grant,-30.99630712,-2.156632987
3070,55045,WI,Green,-25.28985332,-2.156632987
3071,55047,WI,Green Lake,19.85339256,-2.156632987
3072,55049,WI,Iowa,-25.58850555,-2.156632987
3073,55051,WI,Iron,-85.90756052,-2.156632987
3074,55053,WI,Jackson,-3.463105169,-2.156632987
3075,55055,WI,Jefferson,-31.94766428,-2.156632987
3076,55057,WI,Juneau,-23.01014448,-2.156632987
3077,55059,WI,Kenosha,-36.77455577,-2.156632987
3078,55061,WI,Kewaunee,-45.89971581,-2.156632987
3079,55063,WI,La Crosse,-29.76995954,-2.156632987
3080,55065,WI,Lafayette,-6.261224725,-2.156632987
3081,55067,WI,Langlade,-27.41068546,-2.156632987
3082,55069,WI,Lincoln,-40.81948758,-2.156632987
3083,55071,WI,Manitowoc,-31.4749397,-2.156632987
3084,55073,WI,Marathon,-45.62329965,-2.156632987
3085,55075,WI,Marinette,-44.31807346,-2.156632987
3086,55077,WI,Marquette,-25.13636695,-2.156632987
3087,55078,WI,Menominee,-32.427935999999995,-2.156632987
3088,55079,WI,Milwaukee,-23.34765918,-2.156632987
3089,55081,WI,Monroe,-30.23369799,-2.156632987
3090,55083,WI,Oconto,-58.73987966,-2.156632987
3091,55085,WI,Oneida,-51.54273303,-2.156632987
3092,55087,WI,Outagamie,-39.57405144,-2.156632987
3093,55089,WI,Ozaukee,-22.56749677,-2.156632987
3094,55091,WI,Pepin,-52.88730160000001,-2.156632987
3095,55093,WI,Pierce,-37.90434722,-2.156632987
3096,55095,WI,Polk,-45.029162899999996,-2.156632987
3097,55097,WI,Portage,-40.65001763,-2.156632987
3098,55099,WI,Price,-41.17009565,-2.156632987
3099,55101,WI,Racine,-29.46074316,-2.156632987
3100,55103,WI,Richland,-26.82353538,-2.156632987
3101,55105,WI,Rock,-28.12689712,-2.156632987
3102,55107,WI,Rusk,-24.50014874,-2.156632987
3103,55109,WI,St. Croix,-40.82555031,-2.156632987
3104,55111,WI,Sauk,-26.36937211,-2.156632987
3105,55113,WI,Sawyer,-25.1855424,-2.156632987
3106,55115,WI,Shawano,-28.54474096,-2.156632987
3107,55117,WI,Sheboygan,-25.96331425,-2.156632987
3108,55119,WI,Taylor,-36.29141181,-2.156632987
3109,55121,WI,Trempealeau,-28.35384063,-2.156632987
3110,55123,WI,Vernon,-10.88709476,-2.156632987
3111,55125,WI,Vilas,-51.30573581,-2.156632987
3112,55127,WI,Walworth,-34.72759167,-2.156632987
3113,55129,WI,Washburn,-33.48444803,-2.156632987
3114,55131,WI,Washington,-35.87580447,-2.156632987
3115,55133,WI,Waukesha,-23.02301035,-2.156632987
3116,55135,WI,Waupaca,-32.89668955,-2.156632987
3117,55137,WI,Waushara,-40.46128593,-2.156632987
3118,55139,WI,Winnebago,-34.59060522,-2.156632987
3119,55141,WI,Wood,-51.97565589,-2.156632987
3120,56001,WY,Albany,-29.14286621,-0.048614795
3121,56003,WY,Big Horn,5.731433322999999,-0.048614795
3122,56005,WY,Campbell,-15.10478436,-0.048614795
3123,56007,WY,Carbon,-27.49362234,-0.048614795
3124,56009,WY,Converse,-14.63756409,-0.048614795
3125,56011,WY,Crook,-40.38692762,-0.048614795
3126,56013,WY,Fremont,5.4526061,-0.048614795
3127,56015,WY,Goshen,,-0.048614795
3128,56017,WY,Hot Springs,-22.749889399999997,-0.048614795
3129,56019,WY,Johnson,-21.22950193,-0.048614795
3130,56021,WY,Laramie,-25.41074996,-0.048614795
3131,56023,WY,Lincoln,-41.03148214,-0.048614795
3132,56025,WY,Natrona,-1.723513731,-0.048614795
3133,56027,WY,Niobrara,,-0.048614795
3134,56029,WY,Park,-14.76886332,-0.048614795
3135,56031,WY,Platte,-37.76358003,-0.048614795
3136,56033,WY,Sheridan,-34.41485791,-0.048614795
3137,56035,WY,Sublette,,-0.048614795
3138,56037,WY,Sweetwater,-23.75663996,-0.048614795
3139,56039,WY,Teton,-71.82452044,-0.048614795
3140,56041,WY,Uinta,-40.54023726,-0.048614795
3141,56043,WY,Washakie,-26.75830493,-0.048614795
3142,56045,WY,Weston,-19.02582934,-0.048614795
